Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
China,1,GWO-ABE,75,1.1918015480041504,760
China,1,GWO-ABE,76,1.18358314037323,770
China,1,GWO-ABE,77,1.201228141784668,780
China,1,GWO-ABE,78,1.1864489316940308,790
China,1,GWO-ABE,79,1.1868467330932617,800
China,1,GWO-ABE,80,1.17514967918396,810
China,1,GWO-ABE,81,1.175137996673584,820
China,1,GWO-ABE,82,1.1753963232040405,830
China,1,GWO-ABE,83,1.177830696105957,840
China,1,GWO-ABE,84,1.174015760421753,850
China,1,GWO-ABE,85,1.1708065271377563,860
China,1,GWO-ABE,86,1.1743943691253662,870
China,1,GWO-ABE,87,1.159023404121399,880
China,1,GWO-ABE,88,1.1674411296844482,890
China,1,GWO-ABE,89,1.1672401428222656,900
China,1,GWO-ABE,90,1.1700271368026733,910
China,1,GWO-ABE,91,1.1605767011642456,920
China,1,GWO-ABE,92,1.158045768737793,930
China,1,GWO-ABE,93,1.1600680351257324,940
China,1,GWO-ABE,94,1.1575379371643066,950
China,1,GWO-ABE,95,1.1545401811599731,960
China,1,GWO-ABE,96,1.1551464796066284,970
China,1,GWO-ABE,97,1.1542216539382935,980
China,1,GWO-ABE,98,1.1530369520187378,990
China,1,GWO-ABE,99,1.1542820930480957,1000
China,1,WOA-ABE,0,1.2647464275360107,10
China,1,WOA-ABE,1,1.2520983219146729,20
China,1,WOA-ABE,2,1.2396588325500488,30
China,1,WOA-ABE,3,1.2280933856964111,40
China,1,WOA-ABE,4,1.1866036653518677,50
China,1,WOA-ABE,5,1.1866036653518677,60
China,1,WOA-ABE,6,1.1710237264633179,70
China,1,WOA-ABE,7,1.151875376701355,80
China,1,WOA-ABE,8,1.151875376701355,90
China,1,WOA-ABE,9,1.151875376701355,100
China,1,WOA-ABE,10,1.151875376701355,110
China,1,WOA-ABE,11,1.151875376701355,120
China,1,WOA-ABE,12,1.151875376701355,130
China,1,WOA-ABE,13,1.151875376701355,140
China,1,WOA-ABE,14,1.1515781879425049,150
China,1,WOA-ABE,15,1.1468030214309692,160
China,1,WOA-ABE,16,1.1463663578033447,170
China,1,WOA-ABE,17,1.1463580131530762,180
China,1,WOA-ABE,18,1.1463580131530762,190
China,1,WOA-ABE,19,1.1463580131530762,200
China,1,WOA-ABE,20,1.1463569402694702,210
China,1,WOA-ABE,21,1.1463569402694702,220
China,1,WOA-ABE,22,1.1463569402694702,230
China,1,WOA-ABE,23,1.1463569402694702,240
China,1,WOA-ABE,24,1.1463569402694702,250
China,1,WOA-ABE,25,1.1463569402694702,260
China,1,WOA-ABE,26,1.1463569402694702,270
China,1,WOA-ABE,27,1.1463569402694702,280
China,1,WOA-ABE,28,1.1463569402694702,290
China,1,WOA-ABE,29,1.1463569402694702,300
China,1,WOA-ABE,30,1.1463569402694702,310
China,1,WOA-ABE,31,1.1463539600372314,320
China,1,WOA-ABE,32,1.1463539600372314,330
China,1,WOA-ABE,33,1.1463539600372314,340
China,1,WOA-ABE,34,1.1456128358840942,350
China,1,WOA-ABE,35,1.1456109285354614,360
China,1,WOA-ABE,36,1.1456109285354614,370
China,1,WOA-ABE,37,1.1456100940704346,380
China,1,WOA-ABE,38,1.1413248777389526,390
China,1,WOA-ABE,39,1.1413248777389526,400
China,1,WOA-ABE,40,1.1413248777389526,410
China,1,WOA-ABE,41,1.1413248777389526,420
China,1,WOA-ABE,42,1.1413248777389526,430
China,1,WOA-ABE,43,1.1413248777389526,440
China,1,WOA-ABE,44,1.1413229703903198,450
China,1,WOA-ABE,45,1.1413229703903198,460
China,1,WOA-ABE,46,1.1413229703903198,470
China,1,WOA-ABE,47,1.1413229703903198,480
China,1,WOA-ABE,48,1.1413229703903198,490
China,1,WOA-ABE,49,1.1413229703903198,500
China,1,WOA-ABE,50,1.1413229703903198,510
China,1,WOA-ABE,51,1.1407032012939453,520
China,1,WOA-ABE,52,1.1407032012939453,530
China,1,WOA-ABE,53,1.1407032012939453,540
China,1,WOA-ABE,54,1.1406916379928589,550
China,1,WOA-ABE,55,1.1406916379928589,560
China,1,WOA-ABE,56,1.1406916379928589,570
China,1,WOA-ABE,57,1.1406916379928589,580
China,1,WOA-ABE,58,1.1406916379928589,590
China,1,WOA-ABE,59,1.1406916379928589,600
China,1,WOA-ABE,60,1.1406916379928589,610
China,1,WOA-ABE,61,1.1406910419464111,620
China,1,WOA-ABE,62,1.1406910419464111,630
China,1,WOA-ABE,63,1.1406910419464111,640
China,1,WOA-ABE,64,1.1406910419464111,650
China,1,WOA-ABE,65,1.1406910419464111,660
China,1,WOA-ABE,66,1.1406898498535156,670
China,1,WOA-ABE,67,1.1406898498535156,680
China,1,WOA-ABE,68,1.1406325101852417,690
China,1,WOA-ABE,69,1.1406325101852417,700
China,1,WOA-ABE,70,1.1406325101852417,710
China,1,WOA-ABE,71,1.1406325101852417,720
China,1,WOA-ABE,72,1.1406325101852417,730
China,1,WOA-ABE,73,1.1406325101852417,740
China,1,WOA-ABE,74,1.1406195163726807,750
China,1,WOA-ABE,75,1.1406195163726807,760
China,1,WOA-ABE,76,1.1401681900024414,770
China,1,WOA-ABE,77,1.1397614479064941,780
China,1,WOA-ABE,78,1.1397614479064941,790
China,1,WOA-ABE,79,1.1397614479064941,800
China,1,WOA-ABE,80,1.1387498378753662,810
China,1,WOA-ABE,81,1.1387498378753662,820
China,1,WOA-ABE,82,1.1387498378753662,830
China,1,WOA-ABE,83,1.1387474536895752,840
China,1,WOA-ABE,84,1.1387474536895752,850
China,1,WOA-ABE,85,1.1387474536895752,860
China,1,WOA-ABE,86,1.137027382850647,870
China,1,WOA-ABE,87,1.137027382850647,880
China,1,WOA-ABE,88,1.1354783773422241,890
China,1,WOA-ABE,89,1.1323297023773193,900
China,1,WOA-ABE,90,1.1323083639144897,910
China,1,WOA-ABE,91,1.1320511102676392,920
China,1,WOA-ABE,92,1.1320487260818481,930
China,1,WOA-ABE,93,1.1320487260818481,940
China,1,WOA-ABE,94,1.1320487260818481,950
China,1,WOA-ABE,95,1.1320487260818481,960
China,1,WOA-ABE,96,1.1320487260818481,970
China,1,WOA-ABE,97,1.1320483684539795,980
China,1,WOA-ABE,98,1.1320483684539795,990
China,1,WOA-ABE,99,1.1320483684539795,1000
China,1,FAABE,0,1.2877938747406006,10
China,1,FAABE,1,1.2654204368591309,20
China,1,FAABE,2,1.24730384349823,30
China,1,FAABE,3,1.24730384349823,40
China,1,FAABE,4,1.24730384349823,50
China,1,FAABE,5,1.2172752618789673,60
China,1,FAABE,6,1.194200038909912,70
China,1,FAABE,7,1.194200038909912,80
China,1,FAABE,8,1.194200038909912,90
China,1,FAABE,9,1.194200038909912,100
China,1,FAABE,10,1.194200038909912,110
China,1,FAABE,11,1.194200038909912,120
China,1,FAABE,12,1.194200038909912,130
China,1,FAABE,13,1.194200038909912,140
China,1,FAABE,14,1.194200038909912,150
China,1,FAABE,15,1.194200038909912,160
China,1,FAABE,16,1.194200038909912,170
China,1,FAABE,17,1.194200038909912,180
China,1,FAABE,18,1.194200038909912,190
China,1,FAABE,19,1.194200038909912,200
China,1,FAABE,20,1.194200038909912,210
China,1,FAABE,21,1.194200038909912,220
China,1,FAABE,22,1.194200038909912,230
China,1,FAABE,23,1.194200038909912,240
China,1,FAABE,24,1.194200038909912,250
China,1,FAABE,25,1.194200038909912,260
China,1,FAABE,26,1.194200038909912,270
China,1,FAABE,27,1.194200038909912,280
China,1,FAABE,28,1.194200038909912,290
China,1,FAABE,29,1.194200038909912,300
China,1,FAABE,30,1.194200038909912,310
China,1,FAABE,31,1.194200038909912,320
China,1,FAABE,32,1.194200038909912,330
China,1,FAABE,33,1.194200038909912,340
China,1,FAABE,34,1.194200038909912,350
China,1,FAABE,35,1.194200038909912,360
China,1,FAABE,36,1.194200038909912,370
China,1,FAABE,37,1.194200038909912,380
China,1,FAABE,38,1.194200038909912,390
China,1,FAABE,39,1.194200038909912,400
China,1,FAABE,40,1.194200038909912,410
China,1,FAABE,41,1.194200038909912,420
China,1,FAABE,42,1.194200038909912,430
China,1,FAABE,43,1.194200038909912,440
China,1,FAABE,44,1.194200038909912,450
China,1,FAABE,45,1.194200038909912,460
China,1,FAABE,46,1.194200038909912,470
China,1,FAABE,47,1.194200038909912,480
China,1,FAABE,48,1.194200038909912,490
China,1,FAABE,49,1.194200038909912,500
China,1,FAABE,50,1.194200038909912,510
China,1,FAABE,51,1.194200038909912,520
China,1,FAABE,52,1.194200038909912,530
China,1,FAABE,53,1.194200038909912,540
China,1,FAABE,54,1.194200038909912,550
